IDENT,AGE10,CA0ACATAEU_15,CA0AREGIONF_15,CA0AREG_15,CA11,CA12,CA20_15,CA23A,CA23C,CA23D,CA23E,CA23F,CA23G,CA24,CA25,CA26,CA7,CA8,CA8B3,OS1,PER1,Q1,Q31,STRADEF,CA23C_DETAIL_1,CA23C_DETAIL_10,CA23C_DETAIL_11,CA23C_DETAIL_12,CA23C_DETAIL_13,CA23C_DETAIL_14,CA23C_DETAIL_15,CA23C_DETAIL_16,CA23C_DETAIL_17,CA23C_DETAIL_18,CA23C_DETAIL_2,CA23C_DETAIL_3,CA23C_DETAIL_4,CA23C_DETAIL_6,CA23C_DETAIL_7,CA23C_DETAIL_8,CA23C_DETAIL_9,CA23G_1,CA23G_2,CA23G_3,CA23G_4,CA23G_5,CA26_8,CONTRAT_15,LIEUNAIS,PHD,PONDEF,REGETAB,SALPRS_15,SITDE_15,TAPE,TAPI,ZUS
N0191046,18,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,2,2,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,,00,01,55.932014588,31,,2,9,,1
N0191068,17,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,1,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,02T,59.074726454,31,1120,1,,,2
N0191199,17,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,05 Intérim,00,01,45.52295178,31,,1,5,,2
N0191379,18,111,NORD-PAS-DE-CALAIS,31,2,1,1,2,,,,,,2,,,,,,1,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,01,65.057001833,31,1445,1,0,49,2
N0191430,17,111,NORD-PAS-DE-CALAIS,31,2,3,2,2,,,,,,1,1,6,,,,2,1,1,2,8,,,,,,,,,,,,,,,,,,,,,,,0,,00,02T,33.112633842,31,,2,0,,2
N0191437,18,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,3,,2,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02T,48.136521991,31,2766.65625,1,2,17,2
N0191529,18,120,NORD-PAS-DE-CALAIS,31,1,1,1,2,,,,,,2,,,,,,2,2,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,00,01,49.692123439,31,,2,,,2
N0191626,17,111,NORD-PAS-DE-CALAIS,31,,,2,2,,,,,,2,,,,,,2,2,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,,00,01,88.490794713,31,,2,,,2
N0191881,17,111,NORD-PAS-DE-CALAIS,31,2,2,2,1,3,1,2,,,2,,,,,,2,1,1,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,00,02I,103.04415656,31,,2,0,,2
N0191952,18,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,3,3,2,1,2,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,01,67.718509162,31,674,1,13,45,2
N0192116,17,112,NORD-PAS-DE-CALAIS,31,1,1,1,1,8,1,2,,,2,,,,,,2,2,2,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00,01,54.985398081,31,,3,,,2
N0192121,18,112,NORD-PAS-DE-CALAIS,31,1,2,2,2,,,,,,2,,,,,,2,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,01,86.449565976,31,,2,,,2
N0192138,18,300,NORD-PAS-DE-CALAIS,31,3,1,2,2,,,,,,2,,,,,,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,82.681964572,31,,2,9,,2
N0192188,18,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,2,,,2,2,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,05 Intérim,00,01,83.156618515,31,,1,,,2
N0192311,17,112,NORD-PAS-DE-CALAIS,31,,2,2,2,,,,,,2,,,,,,1,1,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,02T,39.410153232,31,1136,1,2,,2
N0192343,18,111,NORD-PAS-DE-CALAIS,31,7,2,2,2,,,,,,2,,,,,,1,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,01,87.531340764,31,,2,,,2
N0192487,18,111,RHÔNE-ALPES,82,7,7,1,2,,,,,,2,,,,,,1,2,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,00,01,45.250827952,31,,2,,,2
N0192518,18,111,NORD-PAS-DE-CALAIS,31,2,1,2,2,,,,,,2,,,,,,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02T,38.678534053,31,1362,1,23,48,2
N0192524,18,111,NORD-PAS-DE-CALAIS,31,7,7,1,2,,,,,,2,,,,,,1,2,2,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,01,62.993291725,31,,2,,,2
N0192608,18,111,NORD-PAS-DE-CALAIS,31,7,2,1,2,,,,,,1,3,7,4,,,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,0,,00,01,44.270609133,31,,3,,,2
N0192707,18,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,,,2,2,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,00,01,58.171645257,31,,2,4,,1
N0192908,17,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,2,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,01,64.423899612,31,1242,1,0,,2
N0192999,18,111,NORD-PAS-DE-CALAIS,31,1,3,1,2,,,,,,2,,,,,,1,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,71.46164333,31,,2,8,,2
N0193058,18,111,NORD-PAS-DE-CALAIS,31,,7,1,2,,,,,,2,,,,,,1,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,02T,35.503640499,31,1350,1,5,,1
N0193102,18,111,NORD-PAS-DE-CALAIS,31,7,2,2,2,,,,,,1,2,567,,,,1,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",00,02T,54.282923558,31,1162,1,26,31,2
N0193558,18,111,NORD-PAS-DE-CALAIS,31,1,2,2,1,28,2,2,,,2,,,,,,1,2,2,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,00,02I,51.799619231,31,,2,,,2
N0193634,18,112,NORD-PAS-DE-CALAIS,31,,7,2,2,,,,,,2,,,,,,2,2,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,74.264316348,31,,5,,,2
N0193677,17,111,NORD-PAS-DE-CALAIS,31,2,2,2,1,2,2,2,,,2,,,,,,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,00,01,54.730749656,31,,2,27,,1
N0193709,18,112,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,,,2,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02I,38.581504458,31,1833,1,2,52,2
N0193732,17,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,,,2,1,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,01,55.726388621,31,1130,1,15,,2
N0193733,18,111,NORD-PAS-DE-CALAIS,31,2,1,2,2,,,,,,2,,,,,,1,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02T,34.841930847,31,1192,1,12,36,1
N0193752,18,111,NORD-PAS-DE-CALAIS,31,1,2,2,2,,,,,,2,,,,,,1,1,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,01,95.63041555,31,690,1,24,,1
N0193861,17,111,NORD-PAS-DE-CALAIS,31,3,1,2,1,8,1,2,,,2,,,,,,2,1,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,04 Emploi à durée déterminée,00,02I,37.604574938,31,306,1,7,7,2
N0194083,17,112,NORD-PAS-DE-CALAIS,31,7,1,2,2,,,,,,2,,,,,,1,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,00,01,53.818058226,31,,4,29,,2
N0194155,25,111,NORD-PAS-DE-CALAIS,31,7,7,1,2,,,,,,2,,,2,2,1,1,1,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,,08,06T,69.461783607,31,,2,,,1
N0194187,18,111,NORD-PAS-DE-CALAIS,31,,1,1,2,,,,,,2,,,,,,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,00,01,45.07468848,31,,2,,,2
N0194257,18,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,,,2,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,81.607232871,31,,2,11,,2
N0194281,17,111,NORD-PAS-DE-CALAIS,31,2,1,2,2,,,,,,2,,,,,,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,43.349360928,31,,5,,,2
N0194294,18,111,NORD-PAS-DE-CALAIS,31,,,2,2,,,,,,2,,,,,,2,2,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,00,02T,70.775804845,31,,2,,,2
N0194486,17,111,NORD-PAS-DE-CALAIS,31,2,2,1,2,,,,,,2,,,,,,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,48.823988276,31,,2,14,32,2
N0194704,17,111,NORD-PAS-DE-CALAIS,31,,1,2,2,,,,,,2,,,,4,,1,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,00,01,61.357987143,31,,2,,,1
N0194710,18,111,NORD-PAS-DE-CALAIS,31,7,2,2,2,,,,,,2,,,5,,,1,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,58.112912132,31,,2,19,,1
N0194840,18,111,NORD-PAS-DE-CALAIS,31,2,1,2,2,,,,,,2,,,,,,2,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,05 Intérim,00,02I,35.740807805,31,1440,1,6,,2
N0194888,18,111,NORD-PAS-DE-CALAIS,31,,3,2,2,,,,,,2,,,,,,2,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02T,54.387263366,31,1389,1,0,30,2
N0195107,18,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,,,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,27.789864991,31,,2,,,1
N0195168,22,111,NORD-PAS-DE-CALAIS,31,,1,2,2,,,,,,2,,,,,,1,1,1,2,29,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06T,43.967850855,31,682,1,9,14,2
N0195211,18,112,NORD-PAS-DE-CALAIS,31,,7,2,2,,,,,,2,,,,,,1,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,42.588381443,31,,2,12,35,2
N0195311,18,111,NORD-PAS-DE-CALAIS,31,2,2,2,2,,,,,,2,,,,,,1,1,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,01,90.674000457,31,1479,1,0,36,2
N0195334,17,111,NORD-PAS-DE-CALAIS,31,7,3,1,2,,,,,,2,,,,,,2,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,00,01,28.380446153,31,,2,9,,2
N0195362,18,111,NORD-PAS-DE-CALAIS,31,7,2,2,2,,,,,,2,,,,,,2,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,02I,47.266746967,31,1376,1,6,,2
N0195402,18,111,NORD-PAS-DE-CALAIS,31,,7,1,2,,,,,,2,,,,,,1,2,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,00,01,76.212138569,31,,2,,,2
N0195490,18,111,NORD-PAS-DE-CALAIS,31,2,1,2,2,,,,,,2,,,,,,1,2,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,00,02T,33.314247144,31,,2,,,2
N0195973,17,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,3,3,2,1,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,00,01,94.131750952,31,,2,,41,2
N0196116,16,112,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,,,2,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,00,01,59.52573629,31,,2,,,2
N0196406,18,111,ÎLE-DE-FRANCE,11,,7,2,2,,,,,,1,3,12459,5,,,2,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,0,03 Contrat aidé,07,01,96.42134528,31,1338,1,,,1
N0196525,16,111,NORD-PAS-DE-CALAIS,31,1,2,2,2,,,,,,2,,,,,,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,53.443652099,31,,2,,,1
N0196538,16,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,2,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,01,54.239819557,31,1375,1,,37,2
N0197097,17,111,NORD-PAS-DE-CALAIS,31,1,2,2,2,,,,,,2,,,,,,2,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,01,78.250342323,31,1178,1,0,38,2
N0197187,21,111,NORD-PAS-DE-CALAIS,31,4,5,2,2,,,,,,2,,,,,,2,1,1,2,30,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,04I,43.181847632,21,1311,1,2,,2
N0197207,17,111,NORD-PAS-DE-CALAIS,31,2,7,2,2,,,,,,2,,,,,,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,51.263483429,31,,2,5,,2
N0197268,16,112,NORD-PAS-DE-CALAIS,31,1,2,1,1,28,2,2,,,1,1,7,,,,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,0,,00,01,52.369512975,31,,3,,,2
N0197372,16,300,NORD-PAS-DE-CALAIS,31,1,7,2,2,,,,,,2,,,,,,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,58.213477299,31,,2,,,2
N0197489,21,221,PICARDIE,22,7,7,2,2,,,,,,2,,,,,,2,1,1,2,13,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,48.414643149,31,1461,1,7,8,2
N0197546,17,111,NORD-PAS-DE-CALAIS,31,1,2,2,2,,,,,,2,,,,,,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,45.52295178,31,,2,12,,2
N0197646,17,112,NORD-PAS-DE-CALAIS,31,2,2,2,2,,,,,,2,,,,,,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,101.03736045,31,,2,9,,2
N0197651,17,111,NORD-PAS-DE-CALAIS,31,7,7,2,1,8,4,2,,,2,,,,,,2,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00,01,55.081027124,31,,2,20,,2
N0197718,17,111,NORD-PAS-DE-CALAIS,31,5,3,1,2,,,,,,2,,,,,,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,02T,28.900070891,31,1404,1,2,,2
N0197767,17,221,HAUTE-NORMANDIE,23,1,1,2,2,,,,,,2,,,,,,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,39.189568664,31,,2,,,1
N0197831,16,120,NORD-PAS-DE-CALAIS,31,7,2,2,2,,,,,,2,,,,,,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,84.598584919,31,,3,,,2
N0197934,16,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,38.023416156,31,,5,,,2
N0198045,16,111,NORD-PAS-DE-CALAIS,31,,7,2,3,,,,,,2,,,,,,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,93.042874705,31,,2,,,1
N0198065,17,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,105.65767109,31,,2,,,1
N0198143,16,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,,,2,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,01,56.987540583,31,1073,1,11,,2
N0198146,16,111,NORD-PAS-DE-CALAIS,31,7,7,1,2,,,,,,2,,,,,,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,68.641169675,31,,3,,,2
N0198199,18,111,NORD-PAS-DE-CALAIS,31,3,1,2,2,,,,,,2,,,,,,1,2,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,01,88.048368944,31,,1,7,,2
N0198210,17,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,1,1,79,,,,2,2,2,1,4,,,,,,,,,,,,,,,,,,,,,,,0,,00,01,74.069001199,31,,2,27,54,2
N0198254,16,111,NORD-PAS-DE-CALAIS,31,,2,1,1,2,2,2,,,1,3,9,,,,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,0,,00,01,98.740513375,31,,2,0,,2
N0198315,17,111,NORD-PAS-DE-CALAIS,31,7,7,2,1,7,4,2,,,2,,,,,,2,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00,03T,25.56524769,31,,2,,,2
N0198425,17,111,NORD-PAS-DE-CALAIS,31,,1,2,1,6,3,2,,,2,,,,,,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,00,01,52.376292609,31,,2,,,2
N0198478,16,111,NORD-PAS-DE-CALAIS,31,1,3,2,2,,,,,,1,1,9,,,,2,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,0,,00,01,48.607655177,31,,3,21,,2
N0198583,16,112,NORD-PAS-DE-CALAIS,31,7,2,2,2,,,,,,2,,,,,,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,05 Intérim,00,01,82.243620885,31,1350,1,7,,2
N0198940,17,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,4,3,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,66.282874773,31,,2,,,2
N0199093,17,111,NORD-PAS-DE-CALAIS,31,7,3,1,2,,,,,,2,,,,,,2,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,00,01,47.503410025,31,,2,,,2
N0199152,16,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,1,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,00,01,52.173887095,31,,2,38,,1
N0199179,16,300,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,1,1,7,,,,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,0,04 Emploi à durée déterminée,00,01,45.267112945,31,880,1,26,,2
N0199321,17,111,NORD-PAS-DE-CALAIS,31,,1,2,2,,,,,,2,,,,,,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,01,44.814908021,31,,1,2,,2
N0199377,17,112,NORD-PAS-DE-CALAIS,31,,7,2,2,,,,,,2,,,,,,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,56.48811098,31,,4,,,2
N0200577,16,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,38.892825746,31,,2,,,2
N0200841,16,111,NORD-PAS-DE-CALAIS,31,1,1,2,1,6,3,2,,,2,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,04 Emploi à durée déterminée,00,01,45.860468554,31,1289.6640625,1,,,2
N0200863,16,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,52.834698248,31,,2,,,2
N0201470,16,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,2,,,,,,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,60.33101307,31,,3,,,1
N0201866,16,111,NORD-PAS-DE-CALAIS,31,1,2,2,2,,,,,,2,,,,,,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,01,19.558557748,31,674,1,,,1
N0202356,16,111,NORD-PAS-DE-CALAIS,31,,1,2,1,8,4,2,,,2,,,,,,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00,01,45.39146132,31,,4,,,2
N0202370,16,111,NORD-PAS-DE-CALAIS,31,2,1,2,2,,,,,,2,,,,,,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,39.791665989,31,,2,,,2
N0202388,16,111,NORD-PAS-DE-CALAIS,31,,1,1,1,8,4,2,,,2,,,3,,,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,00,01,56.540039076,31,,3,33,,2
N0202686,17,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,,,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,00,01,62.44099826,31,,2,,,2
N0202899,16,111,NORD-PAS-DE-CALAIS,31,7,7,1,2,,,,,,2,,,,,,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,52.855452934,31,,2,,,1
N0202949,16,111,NORD-PAS-DE-CALAIS,31,,3,2,2,,,,,,2,,,,,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,01,84.550041637,31,1312,1,0,,2
N0203121,19,111,NORD-PAS-DE-CALAIS,31,2,2,2,2,,,,,,2,,,,,,2,1,1,2,17,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,04I,74.06463898,31,1350,1,0,,2
N0203161,15,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,1,1,2,,,,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,0,04 Emploi à durée déterminée,00,01,70.900458771,31,600,1,30,,2
N0203381,22,120,PICARDIE,22,2,2,2,1,34,1,1,13456,123,1,2,38,,,,2,1,2,2,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,"02 CDI, Fonctionnaire",00,04T,40.857901262,31,1246,1,0,17,2
N0203433,16,111,NORD-PAS-DE-CALAIS,31,,7,2,2,,,,,,2,,,,,,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,53.6085188,31,,2,,,2
N0203893,16,111,NORD-PAS-DE-CALAIS,31,4,5,2,1,8,2,1,1,23,2,,,,1,,2,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,,03 Contrat aidé,05,01,43.200884992,31,552,1,,,2
N0204037,18,400,BRETAGNE,53,7,7,1,2,,,,,,2,,,,,,2,1,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,05 Intérim,00,02T,31.678748622,31,,1,13,,2
N0204505,15,111,NORD-PAS-DE-CALAIS,31,7,2,1,2,,,,,,1,2,157,,,,2,2,2,1,00,,,,,,,,,,,,,,,,,,,,,,,0,,00,01,108.84812739,31,,3,,,1
N0205496,18,111,ÎLE-DE-FRANCE,11,1,3,2,2,,,,,,2,,,,,,2,1,1,2,19,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,04T,42.244771613,31,852,1,0,,2
N0205617,17,111,NORD-PAS-DE-CALAIS,31,1,2,2,2,,,,,,2,,,,,,2,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,00,01,53.238836263,31,,2,,,2
N0205886,19,211,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,,,2,1,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,01,60.07274587,31,1150,1,5,39,2
N0206072,17,111,NORD-PAS-DE-CALAIS,31,7,7,2,2,,,,,,1,2,6,,,,2,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,0,,00,01,58.098294808,31,,3,,,2
N0206098,21,111,NORD-PAS-DE-CALAIS,31,1,2,2,2,,,,,,2,,,,,,1,1,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,,00,03T,47.769405606,31,,4,15,,2
N0206966,20,111,NORD-PAS-DE-CALAIS,31,2,2,2,2,,,,,,2,,,,,,2,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02T,39.767888594,31,574,1,0,42,2
N0207118,21,111,ÎLE-DE-FRANCE,11,4,4,2,2,,,,,,2,,,,,,2,1,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,06T,66.776627183,31,1400,1,0,,2
N0207592,21,111,NORD-PAS-DE-CALAIS,31,1,4,2,2,,,,,,2,,,,,,2,1,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,,00,05,52.865995043,31,,2,,,2
N0207719,20,111,NORD-PAS-DE-CALAIS,31,4,3,1,2,,,,,,2,,,,,,2,1,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,03T,35.018067774,31,454.4,1,22,45,2
N0209906,21,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,3,3,2,1,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,07,01,67.162049666,31,,2,11,11,1
N0210195,22,111,ÎLE-DE-FRANCE,11,,1,1,2,,,,,,2,,,,,,1,1,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,04T,43.546211393,31,1500,1,0,17,2
N0210397,20,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,,,,2,1,1,2,12,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,04T,48.643590025,31,1136,1,0,0,1
N0211157,34,111,NORD-PAS-DE-CALAIS,31,3,1,1,2,,,,,,2,,,,,,2,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02T,100.82116311,31,1192,1,0,0,2
N0211200,23,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,1,2,1,2,3,2,1,1,1,2,19,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",00,10M,28.152720757,31,1700,1,0,0,2
N0212176,24,111,NORD-PAS-DE-CALAIS,31,1,1,2,2,,,,,,2,,,3,3,2,1,1,2,1,30,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03T,32.414758148,31,1200,1,6,26,2
N0212292,23,111,NORD-PAS-DE-CALAIS,31,1,2,1,2,,,,,,2,,,,,,1,1,2,2,19,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,04T,37.995868645,31,2400,1,0,10,2
N0212302,24,300,RHÔNE-ALPES,82,,,2,2,,,,,,2,,,,,,1,2,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,06T,41.915217771,31,852,1,,,2
